id,size,loc,door_yn,roof_yn,window_cnt
house_8_female_11005.jpg,middle,center,y,y,1 or 2
house_8_female_11075.jpg,small,left,y,y,1 or 2
house_8_female_11123.jpg,middle,left,y,y,1 or 2
house_8_female_11170.jpg,middle,center,y,y,more than 3
house_8_female_11398.jpg,big,center,y,y,1 or 2
house_8_female_11432.jpg,middle,center,y,y,1 or 2
house_8_female_11661.jpg,middle,center,y,y,1 or 2
house_8_female_11678.jpg,middle,center,y,y,1 or 2
house_8_female_11742.jpg,middle,center,y,y,more than 3
house_8_female_11862.jpg,middle,center,y,y,1 or 2
house_8_female_11974.jpg,middle,center,y,y,1 or 2
house_8_female_11998.jpg,small,center,y,y,1 or 2
house_8_female_12093.jpg,middle,center,y,y,1 or 2
house_8_female_12156.jpg,middle,center,y,y,1 or 2
house_8_female_12197.jpg,middle,right,y,y,1 or 2
house_8_female_12438.jpg,middle,center,y,y,1 or 2
house_8_female_12454.jpg,small,center,y,y,1 or 2
house_8_female_12456.jpg,small,center,y,y,1 or 2
house_8_female_12534.jpg,middle,center,y,y,more than 3
house_8_female_12573.jpg,middle,center,y,y,1 or 2
house_8_female_12713.jpg,middle,center,y,y,1 or 2
house_8_female_12715.jpg,middle,left,y,y,absence
house_8_female_12791.jpg,big,center,y,y,1 or 2
house_8_female_13152.jpg,middle,center,y,y,1 or 2
house_8_female_13463.jpg,small,center,y,y,1 or 2
house_8_female_13581.jpg,middle,center,y,y,1 or 2
house_8_female_13646.jpg,small,center,y,y,more than 3
house_8_female_13675.jpg,small,center,y,y,1 or 2
house_8_female_13786.jpg,middle,center,y,y,1 or 2
house_8_female_13964.jpg,middle,center,y,y,1 or 2
house_8_male_00079.jpg,middle,center,y,y,1 or 2
house_8_male_00130.jpg,middle,center,y,y,1 or 2
house_8_male_00153.jpg,middle,center,y,y,1 or 2
house_8_male_00188.jpg,middle,center,y,y,1 or 2
house_8_male_00193.jpg,small,left,y,y,1 or 2
house_8_male_00213.jpg,small,center,y,y,1 or 2
house_8_male_00228.jpg,middle,center,y,y,1 or 2
house_8_male_00285.jpg,small,left,y,y,1 or 2
house_8_male_00293.jpg,middle,center,y,y,more than 3
house_8_male_00418.jpg,middle,right,y,y,1 or 2
house_8_male_00778.jpg,big,center,n,y,1 or 2
house_8_male_00926.jpg,middle,center,y,y,1 or 2
house_8_male_01027.jpg,small,center,y,y,1 or 2
house_8_male_01046.jpg,middle,center,y,y,1 or 2
house_8_male_01434.jpg,middle,center,y,y,1 or 2
house_8_male_01494.jpg,middle,center,y,y,1 or 2
house_8_male_01538.jpg,small,left,y,y,1 or 2
house_8_male_01612.jpg,middle,center,y,y,1 or 2
house_8_male_01659.jpg,small,center,y,y,1 or 2
house_8_male_01719.jpg,middle,center,y,y,more than 3
house_8_male_01749.jpg,middle,center,y,y,1 or 2
house_8_male_01795.jpg,small,center,y,y,1 or 2
house_8_male_01800.jpg,small,center,y,y,1 or 2
house_8_male_01994.jpg,small,center,y,y,more than 3
house_8_male_02051.jpg,middle,center,y,y,more than 3
house_8_male_02100.jpg,small,center,y,y,1 or 2
house_8_male_02140.jpg,middle,center,y,y,1 or 2
house_8_male_02297.jpg,middle,center,y,y,1 or 2
house_8_male_02391.jpg,small,center,y,y,1 or 2
house_8_male_02505.jpg,middle,center,y,y,1 or 2
house_8_male_02538.jpg,big,center,y,y,1 or 2
house_8_male_02675.jpg,middle,center,y,y,1 or 2
house_8_male_02683.jpg,big,center,y,y,1 or 2
house_8_male_02708.jpg,middle,center,y,y,1 or 2
house_8_male_02830.jpg,middle,center,y,y,1 or 2
house_8_male_02914.jpg,middle,center,y,y,1 or 2
house_8_male_03341.jpg,middle,center,y,y,1 or 2
house_8_male_03544.jpg,middle,center,y,y,1 or 2
house_8_male_03712.jpg,middle,center,y,y,1 or 2
house_8_male_03863.jpg,middle,center,y,y,1 or 2
house_8_male_04112.jpg,middle,center,y,y,1 or 2
house_8_male_04225.jpg,middle,center,y,y,more than 3
house_8_male_04293.jpg,middle,center,y,y,1 or 2
house_8_male_04354.jpg,small,center,y,y,1 or 2
house_8_male_04358.jpg,middle,center,y,y,more than 3
house_8_male_04372.jpg,middle,center,y,y,1 or 2
house_8_male_04387.jpg,middle,center,y,y,1 or 2
house_8_male_04807.jpg,big,center,y,y,1 or 2
house_8_male_04844.jpg,big,center,y,y,more than 3
house_8_male_04914.jpg,middle,center,y,y,1 or 2
house_8_male_04924.jpg,middle,center,y,y,1 or 2
house_8_male_04970.jpg,small,center,y,y,1 or 2
house_8_male_05020.jpg,middle,center,y,y,1 or 2
house_8_male_05050.jpg,middle,center,y,y,1 or 2
house_8_male_05085.jpg,small,center,y,y,1 or 2
house_8_male_05087.jpg,middle,center,y,y,1 or 2
house_8_male_05184.jpg,middle,center,y,y,more than 3
house_8_male_05254.jpg,middle,center,y,y,1 or 2
house_8_male_05328.jpg,middle,right,y,y,1 or 2
house_8_male_05578.jpg,middle,center,y,y,1 or 2
house_8_male_05675.jpg,middle,center,y,y,1 or 2
house_8_male_05714.jpg,middle,center,y,y,more than 3
house_8_male_05756.jpg,small,left,y,y,1 or 2
house_8_male_05930.jpg,middle,center,y,y,1 or 2
house_8_male_05982.jpg,middle,center,y,y,more than 3
house_8_male_06063.jpg,middle,center,y,y,more than 3
house_8_male_06193.jpg,small,center,y,y,1 or 2
house_8_male_06228.jpg,small,center,y,y,1 or 2
house_8_male_06236.jpg,middle,center,y,y,1 or 2
house_8_male_06262.jpg,big,center,y,y,1 or 2
house_8_male_06509.jpg,small,center,y,y,1 or 2
house_8_male_06632.jpg,middle,center,y,y,1 or 2
house_8_male_06635.jpg,middle,center,y,y,1 or 2
house_8_male_06661.jpg,middle,center,y,y,more than 3
house_8_male_06674.jpg,middle,center,y,y,more than 3
house_8_male_06700.jpg,middle,center,y,y,1 or 2
house_8_male_06755.jpg,middle,center,y,y,1 or 2
house_8_male_06935.jpg,middle,center,y,y,1 or 2
house_8_male_07008.jpg,middle,center,y,y,1 or 2
house_8_male_07063.jpg,middle,center,y,y,1 or 2
house_8_male_07096.jpg,small,left,y,y,more than 3
house_8_male_07178.jpg,middle,center,y,y,1 or 2
house_8_male_07313.jpg,small,center,y,y,1 or 2
house_8_male_07541.jpg,middle,center,y,y,1 or 2
house_8_male_07618.jpg,small,center,y,y,1 or 2
house_8_male_07622.jpg,small,right,y,y,more than 3
house_8_male_07719.jpg,middle,center,y,y,1 or 2
house_8_male_07768.jpg,middle,center,y,y,1 or 2
house_8_male_07917.jpg,middle,center,y,y,1 or 2
house_8_male_07936.jpg,middle,center,y,y,1 or 2
house_8_male_08031.jpg,small,center,y,y,more than 3
house_8_male_08203.jpg,small,left,y,y,1 or 2
house_8_male_08333.jpg,middle,center,y,y,1 or 2
house_8_male_08351.jpg,middle,center,y,y,1 or 2
house_8_male_08368.jpg,middle,left,y,y,1 or 2
house_8_male_08411.jpg,middle,center,y,y,more than 3
house_8_male_08422.jpg,middle,center,y,y,1 or 2
house_8_male_08483.jpg,middle,center,y,y,1 or 2
house_8_male_08499.jpg,middle,center,y,y,1 or 2
house_8_male_08536.jpg,middle,center,y,y,more than 3
house_8_male_08588.jpg,middle,center,y,y,1 or 2
house_8_male_08685.jpg,small,left,y,y,1 or 2
house_8_male_08775.jpg,small,center,y,y,1 or 2
house_8_male_08947.jpg,middle,center,y,y,1 or 2
house_8_male_09105.jpg,small,center,y,y,1 or 2
house_8_male_09149.jpg,middle,center,y,y,more than 3
house_8_male_09228.jpg,middle,center,y,y,1 or 2
house_8_male_09232.jpg,middle,center,y,y,1 or 2
house_8_male_09458.jpg,middle,left,y,y,1 or 2
house_8_male_09488.jpg,middle,center,y,y,1 or 2
house_8_male_09679.jpg,middle,center,y,y,1 or 2
house_8_male_09736.jpg,middle,center,y,y,1 or 2
house_8_male_09789.jpg,middle,center,y,y,1 or 2
house_8_male_09867.jpg,middle,center,y,y,1 or 2
house_8_male_09976.jpg,small,center,y,y,1 or 2
house_8_male_10290.jpg,middle,center,y,y,1 or 2
house_8_male_10406.jpg,small,center,y,y,1 or 2
house_8_male_10469.jpg,middle,center,y,y,1 or 2
house_8_male_10527.jpg,middle,center,y,y,1 or 2
house_8_male_10629.jpg,middle,center,y,y,1 or 2
house_8_male_10795.jpg,middle,center,y,y,more than 3
house_8_male_10920.jpg,middle,center,y,y,1 or 2
house_8_male_11060.jpg,middle,center,y,y,1 or 2
house_8_male_11133.jpg,middle,center,y,y,1 or 2
house_8_male_11227.jpg,middle,center,y,y,1 or 2
house_8_male_11406.jpg,middle,left,y,y,1 or 2
house_8_male_11424.jpg,small,left,y,y,1 or 2
house_8_male_11598.jpg,small,left,y,y,more than 3
house_8_male_11637.jpg,middle,center,y,y,1 or 2
house_8_male_11777.jpg,small,center,y,y,1 or 2
house_8_male_11809.jpg,middle,center,y,y,1 or 2
house_8_male_11830.jpg,small,center,y,y,1 or 2
house_8_male_11855.jpg,middle,center,y,y,1 or 2
house_8_male_11870.jpg,small,center,y,y,1 or 2
house_8_male_12042.jpg,middle,center,y,y,1 or 2
house_8_male_12116.jpg,middle,center,y,y,1 or 2
house_8_male_12226.jpg,middle,center,y,y,more than 3
house_8_male_12255.jpg,middle,center,y,y,more than 3
house_8_male_12259.jpg,middle,center,y,y,1 or 2
house_8_male_12478.jpg,middle,center,y,y,1 or 2
house_8_male_12571.jpg,middle,center,y,y,1 or 2
house_8_male_12618.jpg,middle,center,y,y,1 or 2
house_8_male_12662.jpg,middle,left,y,y,1 or 2
house_8_male_12747.jpg,middle,left,y,y,1 or 2
house_8_male_12826.jpg,middle,center,y,y,1 or 2
house_8_male_12863.jpg,middle,center,y,y,1 or 2
house_8_male_12865.jpg,middle,left,y,y,1 or 2
house_8_male_13298.jpg,small,center,y,y,1 or 2
house_8_male_13385.jpg,small,center,y,y,1 or 2
house_8_male_13500.jpg,middle,left,y,y,1 or 2
house_8_male_13509.jpg,middle,center,y,y,1 or 2
house_8_male_13546.jpg,middle,center,y,y,1 or 2
house_8_male_13583.jpg,small,center,y,y,1 or 2
house_8_male_13638.jpg,middle,center,y,y,1 or 2
house_8_male_13644.jpg,small,left,y,y,1 or 2
house_8_male_13762.jpg,small,left,y,y,1 or 2
house_8_male_13807.jpg,middle,center,y,y,1 or 2
house_8_male_13825.jpg,middle,center,y,y,1 or 2
house_8_male_13986.jpg,middle,center,y,y,1 or 2
house_9_female_00935.jpg,small,center,y,y,1 or 2
house_9_female_01266.jpg,middle,center,y,y,more than 3
house_9_female_01283.jpg,small,right,y,y,more than 3
house_9_female_01423.jpg,middle,center,y,y,1 or 2
house_9_female_01442.jpg,small,left,y,y,1 or 2
house_9_female_01473.jpg,small,left,y,y,1 or 2
house_9_female_01619.jpg,middle,center,y,y,more than 3
house_9_female_01725.jpg,small,center,y,y,more than 3
house_9_female_01781.jpg,middle,center,y,y,1 or 2
house_9_female_01970.jpg,small,center,y,y,1 or 2
house_9_female_02057.jpg,small,center,y,y,1 or 2
house_9_female_02063.jpg,middle,center,y,y,1 or 2
house_9_female_02105.jpg,middle,center,y,y,1 or 2
house_9_female_02331.jpg,small,center,y,y,more than 3
house_9_female_02384.jpg,middle,left,y,y,1 or 2
house_9_female_02468.jpg,middle,center,y,y,more than 3
house_9_female_02560.jpg,middle,center,y,y,1 or 2
house_9_female_02591.jpg,middle,center,y,y,1 or 2
house_9_female_02598.jpg,middle,center,y,y,1 or 2
house_9_female_02728.jpg,middle,center,y,y,1 or 2
house_9_female_03133.jpg,small,center,y,y,more than 3
house_9_female_03520.jpg,small,center,y,y,1 or 2
house_9_female_03997.jpg,middle,center,y,y,1 or 2
house_9_female_04045.jpg,middle,center,y,y,more than 3
house_9_female_04096.jpg,small,center,y,y,1 or 2
house_9_female_04474.jpg,small,left,y,y,1 or 2
house_9_female_04542.jpg,small,center,y,y,1 or 2
house_9_female_04631.jpg,middle,center,y,y,more than 3
house_9_female_04640.jpg,small,center,y,y,1 or 2
house_9_female_04814.jpg,middle,center,y,y,1 or 2
house_9_female_04880.jpg,middle,center,y,y,1 or 2
house_9_female_05013.jpg,middle,center,y,y,1 or 2
house_9_female_05072.jpg,middle,center,y,y,1 or 2
house_9_female_05207.jpg,middle,center,y,y,more than 3
house_9_female_05582.jpg,small,center,y,y,more than 3
house_9_female_05681.jpg,small,left,y,y,1 or 2
house_9_female_05706.jpg,middle,left,y,y,1 or 2
house_9_female_05989.jpg,middle,left,y,y,1 or 2
house_9_female_06036.jpg,middle,center,y,y,1 or 2
house_9_female_06170.jpg,middle,center,y,y,1 or 2
house_9_female_06181.jpg,middle,center,y,y,1 or 2
house_9_female_06201.jpg,middle,center,y,y,1 or 2
house_9_female_06206.jpg,small,left,y,y,1 or 2
house_9_female_06455.jpg,small,center,y,y,1 or 2
house_9_female_06553.jpg,middle,center,y,y,1 or 2
house_9_female_06703.jpg,middle,center,y,y,1 or 2
house_9_female_06808.jpg,small,center,y,y,1 or 2
house_9_female_06821.jpg,middle,center,y,y,1 or 2
house_9_female_07007.jpg,middle,center,y,y,more than 3
house_9_female_07108.jpg,middle,center,y,y,1 or 2
house_9_female_07360.jpg,middle,center,y,y,more than 3
house_9_female_07422.jpg,middle,left,y,y,1 or 2
house_9_female_07667.jpg,small,left,y,y,1 or 2
house_9_female_08010.jpg,middle,center,y,y,1 or 2
house_9_female_08154.jpg,small,center,y,y,1 or 2
house_9_female_08281.jpg,middle,center,y,y,1 or 2
house_9_female_08364.jpg,middle,center,y,y,more than 3
house_9_female_08612.jpg,middle,center,y,y,1 or 2
house_9_female_08664.jpg,middle,left,y,y,1 or 2
house_9_female_08711.jpg,small,left,y,y,1 or 2
house_9_female_08956.jpg,middle,center,y,y,more than 3
house_9_female_09239.jpg,middle,center,y,y,more than 3
house_9_female_09305.jpg,small,center,y,y,1 or 2
house_9_female_09310.jpg,small,left,y,y,1 or 2
house_9_female_09362.jpg,middle,center,n,y,1 or 2
house_9_female_09463.jpg,middle,center,y,y,1 or 2
house_9_female_09618.jpg,small,center,y,y,1 or 2
house_9_female_09820.jpg,small,center,y,y,1 or 2
house_9_female_10272.jpg,middle,center,y,y,more than 3
house_9_female_10299.jpg,small,center,y,y,1 or 2
house_9_female_10427.jpg,middle,center,y,y,1 or 2
house_9_female_10550.jpg,middle,center,y,y,1 or 2
house_9_female_10714.jpg,middle,center,y,y,1 or 2
house_9_female_11008.jpg,middle,center,y,y,more than 3
house_9_female_11130.jpg,middle,center,y,y,1 or 2
house_9_female_11546.jpg,middle,center,y,y,1 or 2
house_9_female_11580.jpg,middle,center,y,y,1 or 2
house_9_female_11806.jpg,small,center,y,y,1 or 2
house_9_female_12157.jpg,middle,center,y,y,1 or 2
house_9_female_12264.jpg,middle,center,y,y,more than 3
house_9_female_12342.jpg,small,left,y,y,1 or 2
house_9_female_12344.jpg,middle,center,y,y,1 or 2
house_9_female_12376.jpg,middle,center,y,y,1 or 2
house_9_female_12381.jpg,middle,center,y,y,1 or 2
house_9_female_12524.jpg,middle,center,y,y,1 or 2
house_9_female_12536.jpg,middle,center,y,y,more than 3
house_9_female_12935.jpg,middle,center,y,y,1 or 2
house_9_female_13121.jpg,big,center,y,y,1 or 2
house_9_female_13142.jpg,big,center,y,y,1 or 2
house_9_female_13408.jpg,small,left,y,y,1 or 2
house_9_female_13424.jpg,middle,center,y,y,more than 3
house_9_female_13466.jpg,small,center,y,y,more than 3
house_9_female_13586.jpg,small,left,y,y,1 or 2
house_9_female_13610.jpg,middle,left,y,y,1 or 2
house_9_female_13647.jpg,small,right,y,y,1 or 2
house_9_female_13700.jpg,middle,center,y,y,more than 3
house_9_female_13978.jpg,small,center,y,y,1 or 2
house_9_male_00222.jpg,middle,center,y,y,1 or 2
house_9_male_00291.jpg,middle,center,y,y,1 or 2
house_9_male_00359.jpg,middle,left,y,y,1 or 2
house_9_male_00485.jpg,middle,center,y,y,1 or 2
house_9_male_00553.jpg,small,center,y,y,1 or 2
house_9_male_00576.jpg,middle,center,y,y,1 or 2
house_9_male_00601.jpg,middle,center,y,y,1 or 2
house_9_male_00606.jpg,small,left,y,y,1 or 2
house_9_male_00633.jpg,middle,center,y,y,1 or 2
house_9_male_00642.jpg,middle,left,y,y,1 or 2
house_9_male_00769.jpg,middle,left,y,y,1 or 2
house_9_male_00775.jpg,middle,center,y,y,1 or 2
house_9_male_00776.jpg,small,center,y,y,1 or 2
house_9_male_00851.jpg,middle,center,y,y,1 or 2
house_9_male_00927.jpg,middle,center,y,y,1 or 2
house_9_male_00979.jpg,middle,left,y,y,1 or 2
house_9_male_01015.jpg,middle,center,y,y,1 or 2
house_9_male_01016.jpg,middle,center,y,y,1 or 2
house_9_male_01203.jpg,middle,center,y,y,1 or 2
house_9_male_01222.jpg,middle,center,y,y,1 or 2
house_9_male_01228.jpg,middle,center,y,y,1 or 2
house_9_male_01300.jpg,middle,center,y,y,1 or 2
house_9_male_01327.jpg,middle,center,y,y,1 or 2
house_9_male_01339.jpg,small,center,y,y,more than 3
house_9_male_01366.jpg,small,center,y,y,1 or 2
house_9_male_01413.jpg,middle,center,y,y,more than 3
house_9_male_01491.jpg,small,center,y,y,1 or 2
house_9_male_01683.jpg,middle,center,y,y,1 or 2
house_9_male_01717.jpg,small,center,y,y,absence
house_9_male_01747.jpg,middle,center,y,y,1 or 2
house_9_male_01829.jpg,middle,center,y,y,more than 3
house_9_male_01858.jpg,middle,left,y,y,1 or 2
house_9_male_01883.jpg,small,center,y,y,1 or 2
house_9_male_01930.jpg,middle,center,y,y,1 or 2
house_9_male_02122.jpg,middle,left,y,y,1 or 2
house_9_male_02141.jpg,small,center,y,y,1 or 2
house_9_male_02169.jpg,small,center,y,y,1 or 2
house_9_male_02259.jpg,small,center,y,y,1 or 2
house_9_male_02429.jpg,middle,center,y,y,1 or 2
house_9_male_02445.jpg,middle,center,y,y,1 or 2
house_9_male_02507.jpg,middle,left,y,y,1 or 2
house_9_male_02697.jpg,middle,center,y,y,1 or 2
house_9_male_02733.jpg,middle,center,y,y,more than 3
house_9_male_02774.jpg,middle,center,y,y,1 or 2
house_9_male_02836.jpg,middle,center,y,y,1 or 2
house_9_male_02844.jpg,small,center,y,y,more than 3
house_9_male_02859.jpg,middle,center,y,y,1 or 2
house_9_male_02922.jpg,middle,center,y,y,1 or 2
house_9_male_03068.jpg,middle,left,y,y,1 or 2
house_9_male_03143.jpg,middle,center,y,y,1 or 2
house_9_male_03166.jpg,middle,center,y,y,1 or 2
house_9_male_03180.jpg,middle,center,y,y,more than 3
house_9_male_03297.jpg,middle,center,y,y,1 or 2
house_9_male_03344.jpg,middle,center,y,y,1 or 2
house_9_male_03351.jpg,middle,center,y,y,1 or 2
house_9_male_03378.jpg,middle,left,y,y,1 or 2
house_9_male_03408.jpg,big,center,y,y,1 or 2
house_9_male_03447.jpg,small,center,y,y,1 or 2
house_9_male_03501.jpg,middle,left,y,y,1 or 2
house_9_male_03594.jpg,middle,right,y,y,1 or 2
house_9_male_03713.jpg,middle,center,y,y,1 or 2
house_9_male_03819.jpg,middle,center,y,y,1 or 2
house_9_male_03864.jpg,middle,left,y,y,1 or 2
house_9_male_03887.jpg,middle,center,y,y,1 or 2
house_9_male_03926.jpg,small,left,y,y,more than 3
house_9_male_03946.jpg,middle,center,y,y,1 or 2
house_9_male_04016.jpg,middle,center,y,y,1 or 2
house_9_male_04094.jpg,middle,center,y,y,1 or 2
house_9_male_04100.jpg,middle,center,y,y,1 or 2
house_9_male_04105.jpg,middle,center,y,y,1 or 2
house_9_male_04235.jpg,small,center,y,y,more than 3
house_9_male_04243.jpg,small,center,y,y,1 or 2
house_9_male_04301.jpg,middle,center,y,y,more than 3
house_9_male_04361.jpg,small,center,y,y,1 or 2
house_9_male_04439.jpg,middle,center,y,y,more than 3
house_9_male_04538.jpg,small,center,y,y,more than 3
house_9_male_04576.jpg,small,center,y,y,1 or 2
house_9_male_04942.jpg,small,center,y,y,1 or 2
house_9_male_05031.jpg,middle,center,y,y,1 or 2
house_9_male_05106.jpg,small,center,y,y,1 or 2
house_9_male_05118.jpg,middle,center,y,y,1 or 2
house_9_male_05120.jpg,middle,center,y,y,1 or 2
house_9_male_05276.jpg,middle,center,y,y,1 or 2
house_9_male_05284.jpg,middle,center,y,y,1 or 2
house_9_male_05468.jpg,small,center,y,y,more than 3
house_9_male_05570.jpg,middle,center,y,y,1 or 2
house_9_male_05622.jpg,middle,center,y,y,1 or 2
house_9_male_05646.jpg,middle,center,y,y,1 or 2
house_9_male_05657.jpg,middle,center,y,y,1 or 2
house_9_male_05772.jpg,small,center,y,y,more than 3
house_9_male_05947.jpg,small,center,y,y,1 or 2
house_9_male_06093.jpg,middle,center,y,y,1 or 2
house_9_male_06111.jpg,middle,center,y,y,1 or 2
house_9_male_06154.jpg,small,left,y,y,more than 3
house_9_male_06173.jpg,small,right,y,y,1 or 2
house_9_male_06265.jpg,middle,center,y,y,1 or 2
house_9_male_06312.jpg,middle,left,y,y,1 or 2
house_9_male_06393.jpg,middle,center,y,y,1 or 2
house_9_male_06411.jpg,middle,left,y,y,more than 3
house_9_male_06592.jpg,middle,center,y,y,1 or 2
house_9_male_06618.jpg,middle,center,y,y,1 or 2
house_9_male_06647.jpg,small,center,y,y,1 or 2
house_9_male_06720.jpg,small,center,y,y,1 or 2
house_9_male_06750.jpg,middle,center,y,y,1 or 2
house_9_male_06752.jpg,middle,center,y,y,1 or 2
house_9_male_06851.jpg,small,center,y,y,1 or 2
house_9_male_06877.jpg,small,center,y,y,1 or 2
house_9_male_06892.jpg,big,center,y,y,1 or 2
house_9_male_07042.jpg,small,center,y,y,1 or 2
house_9_male_07102.jpg,middle,left,y,y,1 or 2
house_9_male_07169.jpg,middle,center,y,y,1 or 2
house_9_male_07185.jpg,small,right,y,y,1 or 2
house_9_male_07235.jpg,middle,center,y,y,1 or 2
house_9_male_07418.jpg,middle,center,y,y,1 or 2
house_9_male_07419.jpg,small,left,n,y,more than 3
house_9_male_07542.jpg,big,center,y,y,1 or 2
house_9_male_07545.jpg,small,left,y,y,1 or 2
house_9_male_07549.jpg,middle,center,y,y,1 or 2
house_9_male_07596.jpg,middle,center,y,y,1 or 2
house_9_male_07608.jpg,middle,center,y,y,1 or 2
house_9_male_07650.jpg,middle,center,y,y,1 or 2
house_9_male_07678.jpg,middle,center,y,y,1 or 2
house_9_male_07702.jpg,small,left,y,y,1 or 2
house_9_male_07741.jpg,middle,center,y,y,1 or 2
house_9_male_07894.jpg,middle,left,y,y,1 or 2
house_9_male_08012.jpg,middle,center,y,y,more than 3
house_9_male_08038.jpg,small,left,y,y,1 or 2
house_9_male_08046.jpg,middle,center,y,y,1 or 2
house_9_male_08182.jpg,small,center,y,y,1 or 2
house_9_male_08183.jpg,small,left,y,y,1 or 2
house_9_male_08355.jpg,middle,center,y,y,1 or 2
house_9_male_08418.jpg,middle,center,y,y,1 or 2
house_9_male_08524.jpg,middle,center,y,y,1 or 2
house_9_male_08533.jpg,middle,center,y,y,1 or 2
house_9_male_08801.jpg,small,center,y,y,1 or 2
house_9_male_08843.jpg,middle,left,y,y,1 or 2
house_9_male_08861.jpg,middle,center,y,y,1 or 2
house_9_male_09238.jpg,middle,center,y,y,1 or 2
house_9_male_09248.jpg,middle,center,y,y,1 or 2
house_9_male_09338.jpg,middle,center,y,y,more than 3
house_9_male_09361.jpg,middle,center,y,y,1 or 2
house_9_male_09370.jpg,middle,center,y,y,1 or 2
house_9_male_09400.jpg,middle,center,y,y,1 or 2
house_9_male_09528.jpg,middle,center,y,y,1 or 2
house_9_male_09539.jpg,middle,right,y,y,1 or 2
house_9_male_09591.jpg,middle,left,y,y,1 or 2
house_9_male_09602.jpg,middle,center,y,y,1 or 2
house_9_male_09661.jpg,middle,center,y,y,more than 3
house_9_male_09895.jpg,middle,center,y,y,1 or 2
house_9_male_09947.jpg,small,left,y,y,1 or 2
house_9_male_10011.jpg,middle,center,y,y,1 or 2
house_9_male_10057.jpg,middle,center,y,y,1 or 2
house_9_male_10200.jpg,middle,center,y,y,1 or 2
house_9_male_10212.jpg,middle,center,y,y,more than 3
house_9_male_10216.jpg,small,left,y,y,1 or 2
house_9_male_10257.jpg,middle,center,y,y,1 or 2
house_9_male_10467.jpg,middle,left,y,y,1 or 2
house_9_male_10517.jpg,middle,center,y,y,1 or 2
house_9_male_10519.jpg,middle,center,y,y,1 or 2
house_9_male_10556.jpg,middle,right,y,y,1 or 2
house_9_male_10685.jpg,middle,center,y,y,1 or 2
house_9_male_10792.jpg,middle,left,y,y,1 or 2
house_9_male_10893.jpg,middle,left,y,y,1 or 2
house_9_male_10899.jpg,middle,center,y,y,more than 3
house_9_male_10946.jpg,small,center,y,y,1 or 2
house_9_male_10956.jpg,middle,center,y,y,1 or 2
house_9_male_10993.jpg,small,center,y,y,1 or 2
house_9_male_11122.jpg,middle,center,y,y,1 or 2
house_9_male_11209.jpg,small,center,y,y,1 or 2
house_9_male_11273.jpg,middle,center,y,y,1 or 2
house_9_male_11387.jpg,small,center,y,y,1 or 2
house_9_male_11439.jpg,middle,center,y,y,1 or 2
house_9_male_11491.jpg,middle,center,y,y,1 or 2
house_9_male_11569.jpg,middle,center,y,y,1 or 2
house_9_male_11577.jpg,middle,center,y,y,1 or 2
house_9_male_11660.jpg,middle,center,y,y,1 or 2
house_9_male_11664.jpg,small,center,y,y,1 or 2
house_9_male_11666.jpg,middle,center,y,y,1 or 2
house_9_male_11812.jpg,big,center,y,y,1 or 2
house_9_male_11938.jpg,middle,center,y,y,1 or 2
house_9_male_11980.jpg,middle,center,y,y,more than 3
house_9_male_12129.jpg,middle,center,y,y,1 or 2
house_9_male_12229.jpg,small,center,y,y,1 or 2
house_9_male_12288.jpg,small,left,y,y,1 or 2
house_9_male_12464.jpg,small,center,y,y,more than 3
house_9_male_12599.jpg,middle,center,y,y,1 or 2
house_9_male_12724.jpg,middle,center,y,y,1 or 2
house_9_male_12764.jpg,big,center,y,y,1 or 2
house_9_male_12883.jpg,small,center,y,y,1 or 2
house_9_male_12906.jpg,small,center,y,y,1 or 2
house_9_male_12967.jpg,middle,center,y,y,1 or 2
house_9_male_12982.jpg,small,center,y,y,more than 3
house_9_male_13067.jpg,middle,center,y,y,more than 3
house_9_male_13092.jpg,middle,right,y,y,1 or 2
house_9_male_13164.jpg,middle,center,y,y,1 or 2
house_9_male_13352.jpg,middle,center,y,y,1 or 2
house_9_male_13596.jpg,middle,center,y,y,1 or 2
house_9_male_13743.jpg,middle,center,y,y,1 or 2
house_9_male_13767.jpg,small,center,y,y,1 or 2
house_9_male_13815.jpg,small,center,y,y,more than 3
house_9_male_13934.jpg,big,center,y,y,1 or 2
